"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
1111203,"Fashion Institute of Design & Merchandising-Orange County","Irvine","CA","92614-5610",3,0,19158,0.5979,0.46545,12000,8792,33234,1036.5,0.7201,214
117100,"Harvey Mudd College","Claremont","CA","91711",2,0,26798,0.1817,0.9082,25000,8792,24311,1483,0.4413,803
118300,"Holy Names University","Oakland","CA","94619-1699",2,0,17424,0.5668,0.3548,21500,8792,27303,910,0.8124,800
274100,"American Jewish University","Los Angeles","CA","90077-1519",2,0,16960,0.59,0.8125,15500,8792,39799,1036.5,0.35,109
2330500,"Laguna College of Art and Design","Laguna Beach","CA","92651",2,0,16730,0.4327,0.6333,22750,8792,34762,1036.5,0.7177,514
1164900,"Loyola Marymount University","Los Angeles","CA","90045-2659",2,0,29076,0.5412,0.7583,20201.5,8792,34879,1202,0.4747,6087
123600,"Menlo College","Atherton","CA","94027-4301",2,0,18300,0.3705,0.4076,19125,8792,25918,1001,0.591,742
123800,"Mills College","Oakland","CA","94613",2,0,19608,0.6798,0.6142,20000,8792,25539,1151,0.7279,974
124300,"Mount St Mary's College","Los Angeles","CA","90049-1599",2,0,21833,0.7409,0.6379,21500,8792,26170,928,0.9203,2617
3043900,"Newschool of Architecture and Design","San Diego","CA","92101",3,0,19559,0.7949,0.35,30833,8792,35550,1036.5,0.7404,375
117900,"Notre Dame de Namur University","Belmont","CA","94002-1908",2,0,18965,0.872,0.4792,18750,8792,26022,972,0.672,1209
124900,"Occidental College","Los Angeles","CA","90041-3392",2,0,24394,0.4239,0.8777,20900,8792,24392,1303,0.5333,2101
125100,"Otis College of Art and Design","Los Angeles","CA","90045-3505",2,0,27612,0.4628,0.5731,26500,8792,31146,1002,0.629,1029
132900,"University of the Pacific","Stockton","CA","95211-0197",2,0,29264,0.7265,0.5669,21250,8792,30318,1172,0.6292,3869
1014900,"Pepperdine University","Malibu","CA","90263",2,0,25896,0.3734,0.8043,25000,8792,24446,1235,0.4412,3516
2304300,"Platt College-San Diego","San Diego","CA","92115-3919",3,0,14002,0.7167,0.7273,20892.5,8792,35757,1036.5,0.4213,369
126200,"Point Loma Nazarene University","San Diego","CA","92106-2899",2,0,18917,0.6654,0.7208,20500,8792,29865,1155,0.641,2543
1162600,"Westwood College-South Bay","Torrance","CA","90502",3,0,15626,0.7167,0.5974,22967.5,8792,24954,1036.5,0.8134,571
132200,"University of Redlands","Redlands","CA","92373-0999",2,0,17280,0.672,0.7295,24000,8792,25057,1135,0.6347,3462
1039500,"University of San Diego","San Diego","CA","92110-2492",2,0,25057,0.4885,0.7502,19500,8792,31593,1228,0.4259,5573
394800,"San Francisco Art Institute","San Francisco","CA","94133-2299",2,0,26288,0.8269,0.2881,13650.5,8792,41414,1061,1,468
127800,"San Francisco Conservatory of Music","San Francisco","CA","94102-6011",2,0,23119,0.3986,0.6852,24975,8792,28174,1036.5,0.5806,172
132500,"University of San Francisco","San Francisco","CA","94117-1080",2,0,26745,0.6129,0.6901,23000,8792,31915,1161,0.5115,6308
132600,"Santa Clara University","Santa Clara","CA","95053",2,0,19663,0.5122,0.8401,19500,8792,34956,1294,0.3726,5404
130200,"Saint Mary's College of California","Moraga","CA","94575",2,0,22829,0.6947,0.675,21500,8792,33876,1115,0.5307,3039
2075800,"Southern California Institute of Architecture","Los Angeles","CA","90013-1822",2,0,36395,0.8667,0.5,38000,8792,38498,1137,0.5472,237
132800,"University of Southern California","Los Angeles","CA","90089",2,0,29928,0.1984,0.9117,21500,8792,28352,1380,0.3826,18087
134100,"Westmont College","Santa Barbara","CA","93108-1089",2,0,21159,0.7016,0.7577,19500,8792,30074,1193,0.5517,1295
134200,"Whittier College","Whittier","CA","90601",2,0,25047,0.6325,0.6677,21500,8792,33181,1043,0.6934,1651
134300,"Woodbury University","Burbank","CA","91510-7846",2,0,21113,0.5575,0.4465,27000,8792,24767,987,0.6741,1353
134700,"Colorado College","Colorado Springs","CO","80903",2,0,28994,0.2228,0.8721,17255,8792,28404,1323,0.3333,2025
137100,"University of Denver","Denver","CO","80208",2,0,25538,0.7673,0.7752,20832,8792,29362,1231,0.3973,5505
2117500,"Naropa University","Boulder","CO","80302-6697",2,0,20723,0.7975,0.4091,16750,8792,25942,1036.5,0.5821,380
137900,"Connecticut College","New London","CT","06320-4196",2,0,28998,0.3585,0.8354,20712.5,8792,31373,1036.5,0.3998,1878
138500,"Fairfield University","Fairfield","CT","06824-5195",2,0,23659,0.7116,0.8207,24000,8792,35212,1036.5,0.5112,3721
142200,"University of Hartford","West Hartford","CT","06117-1599",2,0,15424,0.6173,0.5871,19944,8792,29140,1053,0.6656,5026
3079400,"Lyme Academy College of Fine Arts","Old Lyme","CT","6371",2,0,20752,0.8537,0.9091,19000,8792,24042,1036.5,0.7215,77
139300,"Mitchell College","New London","CT","6320",2,0,16771,0.5766,0.403,16625,8792,28585,1036.5,0.6923,802
139700,"University of New Haven","West Haven","CT","6516",2,0,17898,0.7441,0.5443,20500,8792,30503,1034,0.7151,4759
140100,"Post University","Waterbury","CT","6723",3,0,14224,0.8302,0.3583,8099,8792,37460,865,0.5312,6616
140200,"Quinnipiac University","Hamden","CT","6518",2,0,27202,0.6722,0.7627,21852,8792,35159,1102,0.6188,6486
140300,"Sacred Heart University","Fairfield","CT","06825-1000",2,0,19498,0.7624,0.6977,19500,8792,35137,1036.5,0.706,4409
140900,"University of Saint Joseph","West Hartford","CT","6117",2,0,16296,0.857,0.5212,23627,8792,24868,950,0.7711,971
141400,"Trinity College","Hartford","CT","06106-3100",2,0,29677,0.3178,0.8628,19275,8792,26419,1240,0.1173,2239
142400,"Wesleyan University","Middletown","CT","6459",2,0,27711,0.2092,0.9154,17625,8792,24520,1387,0.3615,2888
143400,"American University","Washington","DC","20016-8001",2,0,30523,0.4312,0.7989,19500,8792,33437,1258,0.4603,6829
143700,"Catholic University of America","Washington","DC","20064",2,0,22145,0.6007,0.6852,22000,8792,34086,1118,0.5693,3641
1195000,"Corcoran College of Art and Design","Washington","DC","20006-4804",2,0,25819,0.2712,0.5273,25750,8792,28437,1036.5,0.5337,275
144400,"George Washington University","Washington","DC","20052",2,0,27560,0.3308,0.8083,22723,8792,30206,1297,0.4048,10121
144800,"Howard University","Washington","DC","20059-0001",2,0,17514,0.493,0.6065,24250,8792,22823,1081,0.6253,6855
1019500,"The Art Institute of Fort Lauderdale","Fort Lauderdale","FL","33316-3000",3,0,15439,0.7167,0.4293,19000,8792,25244,1036.5,0.7892,1924
150500,"Lynn University","Boca Raton","FL","33431-5598",2,0,21746,0.776,0.4128,13000,8792,33074,940,0.3005,1732
148700,"Eckerd College","Saint Petersburg","FL","33711-4700",2,0,19956,0.7104,0.6617,23000,8792,29864,1138,0.706,2163
147900,"Embry-Riddle Aeronautical University-Daytona Beach","Daytona Beach","FL","32114-3900",2,0,31382,0.7814,0.569,16500,8792,34497,1105,0.5962,4666
2305800,"Florida Career College-Miami","Miami","FL","33174",3,0,9194,0.7167,0.536,9500,8792,41874,1036.5,0.8098,5818
887800,"AI Miami International University of Art and Design","Miami","FL","33132-1418",3,0,18004,0.7167,0.3971,18375,8792,25642,1036.5,0.7453,3167
2151900,"Keiser University-Ft Lauderdale","Fort Lauderdale","FL","33309",2,0,17604,0.9331,0.571,19200,8792,22933,1036.5,0.6553,15788
153600,"University of Miami","Coral Gables","FL","33146",2,0,28909,0.4044,0.8169,18750,8792,30394,1332,0.3559,11246
150900,"Nova Southeastern University","Fort Lauderdale","FL","33314-7796",2,0,16935,0.5746,0.4049,19482,8792,27998,1084,0.6118,5053
1257400,"Ringling College of Art and Design","Sarasota","FL","34234-5895",2,0,33814,0.7331,0.6495,27000,8792,45774,1036.5,0.5762,1253
151500,"Rollins College","Winter Park","FL","32789-4499",2,0,19343,0.5889,0.6705,23000,8792,29427,1199,0.5177,2608
153800,"The University of Tampa","Tampa","FL","33606-1490",2,0,16142,0.5221,0.6159,17550.5,8792,27955,1075,0.6435,6476
155900,"Clark Atlanta University","Atlanta","GA","30314-4391",2,0,16788,0.568,0.3893,20000,8792,30575,880,0.8796,2629
156400,"Emory University","Atlanta","GA","30322",2,0,22222,0.2633,0.8961,19000,8792,28463,1363,0.3868,7705
158200,"Morehouse College","Atlanta","GA","30314",2,0,12500,0.6684,0.5383,25999.5,8792,30456,990,0.76,2161
2141500,"Savannah College of Art and Design","Savannah","GA","31402-3146",2,0,24510,0.6547,0.683,21521.5,8792,35014,1078,0.5547,8750
2285500,"The Creative Circus","Atlanta","GA","30324",3,0,19853,0.7167,0.46545,17025,8792,26935,1036.5,0.6927,135
159400,"Spelman College","Atlanta","GA","30314-4399",2,0,13571,0.3802,0.6763,25500,8792,31923,1024,0.7646,2129
162800,"American Academy of Art","Chicago","IL","60604-4302",3,0,24434,0.93,0.4242,23558,8792,26573,1036.5,0.8403,406
175300,"School of the Art Institute of Chicago","Chicago","IL","60603",2,0,28093,0.7184,0.5404,19503,8792,38809,1065,0.4835,2641
163300,"Augustana College","Rock Island","IL","61201-2296",2,0,17277,0.5867,0.784,25000,8792,22969,1036.5,0.588,2504
164100,"Bradley University","Peoria","IL","61625-0001",2,0,18539,0.6694,0.7563,23677,8792,24950,1163,0.6731,4823
177400,"University of Chicago","Chicago","IL","60637",2,0,26409,0.0881,0.9268,17610,8792,25335,1504,0.2933,5697
166500,"Columbia College-Chicago","Chicago","IL","60605-1996",2,0,19254,0.9053,0.4058,20000,8792,29162,1036.5,0.688,9577
167100,"DePaul University","Chicago","IL","60604",2,0,21544,0.5987,0.7047,20500,8792,27040,1163,0.5915,16120
2055200,"Harrington College of Design","Chicago","IL","60606",3,0,25264,0.7167,0.2935,27656,8792,24227,1036.5,0.7546,381
169600,"Illinois Wesleyan University","Bloomington","IL","61702-2900",2,0,19780,0.5838,0.7807,25000,8792,26398,1241,0.6299,2000
170300,"Kendall College","Chicago","IL","60642",3,0,12687,0.8773,0.3677,16033,8792,36370,1036.5,0.6414,1579
170600,"Lake Forest College","Lake Forest","IL","60045-2399",2,0,15780,0.5727,0.6376,24000,8792,23921,1157,0.6707,1577
171000,"Loyola University Chicago","Chicago","IL","60660",2,0,22327,0.914,0.7101,22934,8792,28237,1195,0.6567,9931
622800,"Methodist College","Peoria","IL","61603",2,0,16410,0.8636,0.46545,22000,8792,29545,1030,0.8542,508
173900,"Northwestern University","Evanston","IL","60208",2,0,28590,0.1532,0.9419,18234,8792,28544,1458,0.3456,8855
174900,"Roosevelt University","Chicago","IL","60605-1394",2,0,19952,0.7878,0.4144,18144,8792,26177,1035,0.6706,3596
175600,"Shimer College","Chicago","IL","60616",2,0,19756,0.2857,0.6,27000,8792,30182,1036.5,0.8482,97
177800,"VanderCook College of Music","Chicago","IL","60616-3731",2,0,14973,0.374,0.6923,25955,8792,25677,1205,0.6475,104
178100,"Wheaton College","Wheaton","IL","60187-5593",2,0,18657,0.6871,0.8672,21179,8792,23858,1318,0.5068,2415
178800,"Butler University","Indianapolis","IN","46208",2,0,19522,0.661,0.7386,25000,8792,29103,1212,0.5844,3998
184000,"University of Notre Dame","Notre Dame","IN","46556",2,0,21742,0.223,0.9486,20300,8792,27845,1450,0.4142,8466
183000,"Rose-Hulman Institute of Technology","Terre Haute","IN","47803-3920",2,0,22285,0.5622,0.7284,26000,8792,33087,1310,0.5776,2165
183600,"Saint Mary's College","Notre Dame","IN","46556",2,0,17632,0.8568,0.7119,26814,8792,24319,1141,0.6167,1470
186000,"Drake University","Des Moines","IA","50311-4505",2,0,18444,0.6595,0.727,21500,8792,26045,1240,0.5311,3310
187400,"Luther College","Decorah","IA","52101-1045",2,0,16383,0.7212,0.7602,26902,8792,24238,1175,0.6874,2388
196100,"Centre College","Danville","KY","40422-1394",2,0,16551,0.6857,0.8196,21450,8792,23381,1268,0.4888,1372
1208800,"Sullivan College of Technology and Design","Louisville","KY","40218",3,0,18337,0.8305,0.5294,15834,8792,29297,1036.5,0.8731,368
202900,"Tulane University of Louisiana","New Orleans","LA","70118-5698",2,0,23061,0.2643,0.7602,20001,8792,32220,1341,0.3702,8290
205000,"University of New England","Biddeford","ME","04005-9599",2,0,19167,0.8584,0.5966,20955,8792,29631,1057,0.6868,2179
1167300,"Maine College of Art","Portland","ME","04101-3494",2,0,17503,0.9625,0.45,19500,8792,29009,1036.5,0.8211,375
207300,"Goucher College","Baltimore","MD","21204-2794",2,0,17686,0.7173,0.6792,19500,8792,24246,1036.5,0.5458,1444
207700,"Johns Hopkins University","Baltimore","MD","21218-2688",2,0,22665,0.1813,0.9254,17500,8792,26596,1418,0.3918,5932
2573800,"L'Academie de Cuisine","Gaithersburg","MD","20877-1414",3,0,20259,0.8421,0.46545,20000,8792,21965,1036.5,0.8868,46
207800,"Loyola University Maryland","Baltimore","MD","21210-2699",2,0,24840,0.58,0.8437,26000,8792,36046,1194,0.5407,3972
208000,"Maryland Institute College of Art","Baltimore","MD","21217-4134",2,0,26289,0.5803,0.7273,23000,8792,35607,1175,0.6126,1892
208600,"Mount St Mary's University","Emmitsburg","MD","21727-7799",2,0,15815,0.6741,0.6563,19500,8792,26589,1060,0.6374,1729
209200,"St John's College","Annapolis","MD","21401",2,0,21066,0.8099,0.6338,19500,8792,29270,1036.5,0.6281,443
210800,"Washington College","Chestertown","MD","21620-1438",2,0,20826,0.6655,0.6821,25000,8792,30255,1168,0.6872,1424
211800,"Assumption College","Worcester","MA","01609-1296",2,0,13288,0.7422,0.7273,24931,8792,25663,1036.5,0.7146,2181
212100,"Babson College","Wellesley","MA","02457-0310",2,0,33742,0.2821,0.9073,27000,8792,28057,1258,0.3737,2106
396500,"Bay State College","Boston","MA","2116",3,0,17194,0.5845,0.2716,18000,8792,25440,1036.5,0.8448,1196
212300,"Becker College","Worcester","MA","01609-2165",2,0,17590,0.6255,0.3069,15750,8792,28697,1006,0.8154,1871
212400,"Bentley University","Waltham","MA","02452-4705",2,0,24563,0.4379,0.8727,26000,8792,29886,1234,0.5074,4172
212600,"Berklee College of Music","Boston","MA","2215",2,0,30454,0.3617,0.4963,21046,8792,43018,1036.5,0.418,4402
396600,"Boston Architectural College","Boston","MA","02115-2703",2,0,33473,0.7167,0.0658,30853,8792,32772,1036.5,0.789,423
212800,"Boston College","Chestnut Hill","MA","2467",2,0,27441,0.3222,0.913,19000,8792,33070,1375,0.4131,9465
213000,"Boston University","Boston","MA","2215",2,0,27235,0.4561,0.8448,25500,8792,34603,1279,0.4235,16460
213300,"Brandeis University","Waltham","MA","02454-9110",2,0,19017,0.3704,0.8959,26000,8792,29578,1347,0.5092,3603
632400,"Laboure College","Milton","MA","2186",2,0,20037,0.873,0.1429,23750,8792,28130,1036.5,0.8294,680
213900,"Clark University","Worcester","MA","01610-1477",2,0,16720,0.6154,0.8094,23000,8792,23415,1036.5,0.5548,2312
214300,"Curry College","Milton","MA","02186-2395",2,0,20075,0.6692,0.4502,18625,8792,30561,931,0.6274,2794
214600,"Emerson College","Boston","MA","02116-4624",2,0,23651,0.4798,0.8147,21500,8792,36378,1240,0.5678,3720
214700,"Emmanuel College","Boston","MA","2115",2,0,16682,0.6049,0.5808,24250,8792,30731,1090,0.6753,2040
214800,"Endicott College","Beverly","MA","1915",2,0,14258,0.7165,0.7129,23250,8792,31810,1070,0.6392,2621
215300,"Gordon College","Wenham","MA","1984",2,0,17958,0.4133,0.707,23000,8792,26144,1156,0.7229,1681
466100,"Hampshire College","Amherst","MA","01002-5001",2,0,23330,0.6369,0.6607,16250,8792,32520,1036.5,0.5948,1468
214100,"College of the Holy Cross","Worcester","MA","01610-2395",2,0,25900,0.3297,0.9136,27000,8792,32118,1036.5,0.5249,2878
215800,"Lasell College","Newton","MA","2466",2,0,17406,0.7614,0.5294,23000,8792,25316,974,0.8689,1667
216000,"Lesley University","Cambridge","MA","02138-2790",2,0,18063,0.6749,0.4602,19500,8792,32534,1065,0.6356,1785
216500,"MCPHS University","Boston","MA","02115-5896",2,0,29378,0.8921,0.7053,25000,8792,34345,1094,0.783,3808
212000,"Merrimack College","North Andover","MA","1845",2,0,17601,0.786,0.5995,20000,8792,29063,1036.5,0.735,2722
2063000,"Montserrat College of Art","Beverly","MA","01915-4508",2,0,17544,0.7167,0.5974,25250,8792,21510,1036.5,0.7601,378
219200,"Mount Holyoke College","South Hadley","MA","01075-1489",2,0,17242,0.4681,0.8187,20000,8792,28118,1036.5,0.4533,2154
219300,"Mount Ida College","Newton","MA","2459",2,0,16453,0.6065,0.3952,19000,8792,27772,880,0.7741,1261
466700,"School of the Museum of Fine Arts-Boston","Boston","MA","02115-5596",2,0,23883,0.7681,0.6,14250,8792,39079,1036.5,0.5808,340
219400,"The New England Conservatory of Music","Boston","MA","02115-5018",2,0,28315,0.2777,0.8588,26717,8792,35849,1036.5,0.4404,410
2163500,"New England School of Photography","Boston","MA","2215",3,0,25597,0.7167,0.46545,12000,8792,43898,1036.5,0.2469,66
748600,"The New England Institute of Art","Brookline","MA","02445-7295",3,0,15845,0.7167,0.3539,17069,8792,29238,1036.5,0.8175,779
219900,"Northeastern University","Boston","MA","02115-5005",2,0,24465,0.3231,0.8256,25759.5,8792,31503,1394,0.4433,13204
220600,"Regis College","Weston","MA","02493-1571",2,0,17595,0.7243,0.4867,24500,8792,37829,954,0.7215,1188
220800,"Simmons College","Boston","MA","02115-5898",2,0,18588,0.4897,0.7122,25000,8792,29085,1149,0.7305,1710
220900,"Smith College","Northampton","MA","1063",2,0,20413,0.4308,0.8613,19000,8792,24603,1036.5,0.5428,2606
221100,"Springfield College","Springfield","MA","01109-3797",2,0,15822,0.6992,0.6856,20500,8792,27674,1029,0.8985,2157
221700,"Stonehill College","Easton","MA","02357-6110",2,0,21131,0.7091,0.8483,26000,8792,30743,1133,0.6856,2473
221800,"Suffolk University","Boston","MA","02108-2770",2,0,24014,0.825,0.5489,21032,8792,27507,1014,0.5983,5535
221900,"Tufts University","Medford","MA","02155-5555",2,0,28845,0.1884,0.9219,17300,8792,29271,1428,0.301,5146
222500,"Wentworth Institute of Technology","Boston","MA","2115",2,0,15666,0.5761,0.6251,21700,8792,31201,1109,0.722,3975
222600,"Western New England University","Springfield","MA","01119-2684",2,0,19352,0.8151,0.5961,20159,8792,28517,1077,0.748,2648
222700,"Wheaton College","Norton","MA","2766",2,0,23663,0.6737,0.756,22500,8792,30179,1036.5,0.5941,1640
222800,"Wheelock College","Boston","MA","02215-4176",2,0,16294,0.7318,0.5446,25859,8792,29283,996,0.7918,839
223300,"Worcester Polytechnic Institute","Worcester","MA","01609-2280",2,0,30793,0.5159,0.8124,27000,8792,35483,1036.5,0.5956,4012
224100,"Calvin College","Grand Rapids","MI","49546",2,0,15962,0.6975,0.7273,22500,8792,23876,1183,0.5545,3895
677100,"College for Creative Studies","Detroit","MI","48202",2,0,22452,0.486,0.5583,24000,8792,33808,1010,0.6999,1352
232300,"University of Detroit Mercy","Detroit","MI","48221-3038",2,0,23050,0.6147,0.5682,19300,8792,24680,1142,0.6161,2871
226200,"Kettering University","Flint","MI","48504-6214",2,0,20318,0.6159,0.6078,22500,8792,30683,1198,0.5905,1640
227300,"Hope College","Holland","MI","49423-3607",2,0,16577,0.7253,0.7814,25000,8792,23641,1204,0.5704,3296
227900,"Lawrence Technological University","Southfield","MI","48075-1058",2,0,19336,0.4365,0.4939,21500,8792,25658,1145,0.3302,3033
905800,"Bethel University","Saint Paul","MN","55112",2,0,16210,0.9485,0.7136,20500,8792,24845,1144,0.6746,3178
234000,"Carleton College","Northfield","MN","55057-4001",2,0,28644,0.2095,0.9214,16644,8792,28734,1406,0.4749,2023
235300,"Gustavus Adolphus College","Saint Peter","MN","56082-1498",2,0,18703,0.6322,0.8228,26000,8792,23162,1224,0.6884,2439
235800,"Macalester College","Saint Paul","MN","55105-1899",2,0,21073,0.3416,0.8742,21996.5,8792,22653,1350,0.4884,2029
236500,"Minneapolis College of Art and Design","Minneapolis","MN","55404",2,0,19293,0.5895,0.5959,21166,8792,24619,1073,0.8781,683
464600,"Minnesota School of Business-Richfield","Richfield","MN","55423",3,0,20086,0.7167,0.3333,21905,8792,22545,1036.5,0.7315,896
234100,"College of Saint Benedict","Saint Joseph","MN","56374",2,0,19467,0.7554,0.816,23250,8792,23518,1157,0.6478,2051
237900,"Saint Johns University","Collegeville","MN","56321",2,0,18464,0.7516,0.7946,23150,8792,22866,1155,0.6095,1871
238200,"St Olaf College","Northfield","MN","55057-1098",2,0,22480,0.5919,0.8708,25000,8792,24227,1290,0.5255,3079
234500,"University of St Thomas","Saint Paul","MN","55105-1078",2,0,18396,0.8617,0.751,22250,8792,31482,1165,0.5738,6246
234200,"St Catherine University","Saint Paul","MN","55105",2,0,16287,0.6089,0.5396,22697,8792,23259,1051,0.7682,3479
2090700,"Cleveland University-Kansas City","Overland Park","KS","66210",2,0,17104,0.7167,0,10500,8792,38183,1036.5,0.9114,66
247300,"Kansas City Art Institute","Kansas City","MO","64111-1874",2,0,18340,0.643,0.5789,24000,8792,22391,1073,0.6825,735
2304000,"Missouri Tech","Saint Charles","MO","63303-3887",3,0,18228,1,0.6667,25000,8792,28830,1036.5,0.735,108
250600,"Saint Louis University","Saint Louis","MO","63103-2097",2,0,19299,0.6443,0.6974,20500,8792,31781,1237,0.348,7961
252000,"Washington University in St Louis","Saint Louis","MO","63130-4899",2,0,23619,0.1555,0.9404,19500,8792,33484,1474,0.2207,6851
254200,"Creighton University","Omaha","NE","68178",2,0,23306,0.7665,0.7592,21500,8792,26521,1214,0.7041,3943
258700,"Saint Anselm College","Manchester","NH","03102-1310",2,0,20151,0.7365,0.7447,27000,8792,29704,1145,0.7405,1912
259900,"Centenary College","Hackettstown","NJ","7840",2,0,15624,0.9094,0.5673,19837.5,8792,25419,956,0.5817,1708
260300,"Drew University","Madison","NJ","7940",2,0,17816,0.7743,0.6881,25000,8792,27652,1109,0.6039,1453
261000,"Felician College","Lodi","NJ","7644",2,0,20665,0.8819,0.4592,20834,8792,20424,877,0.6941,1618
260701,"Fairleigh Dickinson University-College at Florham","Madison","NJ","7940",2,0,27238,0.7519,0.5423,18750,8792,24510,1020,0.6927,2242
641700,"Holy Name Medical Center School of Nursing","Teaneck","NJ","07666-4246",2,0,13840,0.3287,0.46545,17900,8792,33327,1036.5,0.7908,150
2146800,"Joe Kubert School of Cartoon and Graphic Art","Dover","NJ","7801",3,0,14135,0.784,0.46545,19093.5,8792,27601,1036.5,0.6404,98
261600,"Monmouth University","West Long Branch","NJ","07764-1898",2,0,20140,0.7791,0.6081,22500,8792,27649,1063,0.6716,4557
642100,"Muhlenberg Harold B and Dorothy A Snyder Schools-School of Nursing","Plainfield","NJ","7061",2,0,20312,0.7778,0.46545,20000,8792,25206,950,0.677,361
262800,"Rider University","Lawrenceville","NJ","08648-3099",2,0,20883,0.7187,0.6576,22125,8792,28210,1038,0.656,4041
263200,"Seton Hall University","South Orange","NJ","07079-2697",2,0,22466,0.7916,0.6409,19500,8792,26651,1121,0.5785,5632
263900,"Stevens Institute of Technology","Hoboken","NJ","07030-5991",2,0,28317,0.3816,0.7861,26500,8792,30808,1305,0.6589,2662
266600,"Adelphi University","Garden City","NY","11530-0701",2,0,20803,0.6814,0.6251,21325,8792,32781,1098,0.6059,5000
288500,"Albany College of Pharmacy and Health Sciences","Albany","NY","12208-3492",2,0,24032,0.634,0.7235,24930.5,8792,29630,1195,0.814,1075
746500,"American Academy of Dramatic Arts-New York","New York","NY","10016",2,0,27359,0.2837,0.46545,9500,8792,42858,1036.5,0.5068,216
757200,"American Musical and Dramatic Academy","New York","NY","10023",2,0,23111,0.2603,0.5436,12000,8792,35540,1036.5,0.7725,1365
267100,"Bard College","Annandale-On-Hudson","NY","12504-5000",2,0,17331,0.3761,0.7388,20476,8792,27556,1036.5,0.4901,1957
1236400,"St Paul's School of Nursing-Queens","Rego Park","NY","11374",3,0,12077,0.7167,0.46545,20000,8792,29587,1036.5,0.8962,592
2125500,"Circle in the Square Theater School","New York","NY","10019-6795",2,0,14927,0.931,0.46545,14000,8792,35087,1036.5,0.6282,78
269900,"Clarkson University","Potsdam","NY","13699",2,0,13925,0.6403,0.7287,24187,8792,25431,1187,0.7773,3060
730400,"Culinary Institute of America","Hyde Park","NY","12538-1499",2,0,25756,0.8967,0.7822,12000,8792,31870,1036.5,0.5911,2814
266700,"Dowling College","Oakdale","NY","11769-1999",2,0,19060,0.7828,0.3408,19250,8792,23713,1036.5,0.5425,1708
1256100,"Five Towns College","Dix Hills","NY","11746-5871",3,0,12274,0.5509,0.3968,17625,8792,29740,894,0.7313,740
